user_id;name;age;gender;job_category;job_title;preferred_coffee_type;visit_frequency;average_spend;average_rating;cafes_visited;time_preferences;mood_activity;is_international
U1177;Elena Robert;50;female;Administrative;University Administrator;['Flat White', 'Herbal Tea'];15;45.38;4.0;1;['evening', 'afternoon'];group study;TRUE
U1178;Hakan Ayla;35;male;Support Staff;Cafeteria Staff;['Frappe', 'Americano', 'Iced Latte'];10;44.81;3.32;11;['morning', 'evening'];working;FALSE
U1179;Ryu Russo;40;male;Academic;Professor;['Frappe', 'Turkish Coffee'];4;44.64;4.07;3;['morning'];meeting;TRUE
U1180;Çağla Aykon;62;female;Academic;Assistant Professor;['Frappe', 'Flat White', 'Herbal Tea'];8;38.79;3.75;2;['afternoon'];reading;FALSE
U1181;Gülşen Aykaç;33;female;Medical;Medical Resident;['Herbal Tea', 'Mocha'];9;40.83;4.13;10;['afternoon'];working;FALSE
U1182;Mehmet Acar;34;male;Professional;Mental Health Counselor;['Frappe', 'Herbal Tea', 'Espresso'];14;35.01;3.79;10;['afternoon'];group study;FALSE
U1183;Alperen Balcı;50;male;Administrative;IT Support;['Herbal Tea', 'Latte'];11;33.78;0.0;0;['morning', 'evening'];reading;FALSE
U1184;Ümit Aykutsoy;27;male;Medical;Medical Technician;['Filter Coffee', 'Frappe', 'Americano'];5;46.75;4.41;14;['afternoon', 'evening'];reading;FALSE
U1185;Hande Adil;45;female;Academic;Post-doctoral Researcher;['Affogato', 'Herbal Tea'];12;28.59;0.0;0;['morning', 'evening'];studying;FALSE
U1186;Sena Ağır;61;female;Academic;Assistant Professor;['Flat White', 'Cappuccino', 'Latte'];15;40.52;4.08;4;['afternoon'];group study;FALSE
U1187;Selma Ağsar;37;female;Support Staff;Laboratory Technician;['Espresso'];6;55.51;4.12;9;['evening', 'morning'];socializing;FALSE
U1188;Ingrid Watanabe;46;female;Support Staff;Laboratory Technician;['Flat White', 'Herbal Tea', 'Iced Latte'];5;23.29;4.19;12;['morning'];socializing;TRUE
U1189;Alp Ayhanlı;39;neutral;Academic;Professor;['Mocha'];6;41.72;4.2;4;['morning'];reading;FALSE
U1190;Benjamin Al-Sayed;47;male;Support Staff;Laboratory Technician;['Espresso', 'Frappe'];8;36.29;3.55;11;['evening', 'afternoon'];socializing;TRUE
U1191;Andaç Ayıldız;45;neutral;Professional;Campus Architect;['Iced Latte', 'Espresso'];15;49.02;3.85;2;['afternoon'];working;FALSE
U1192;Süreyya Balkır;63;female;Academic;Assistant Professor;['Espresso'];9;55.49;3.73;6;['morning', 'evening'];studying;FALSE
U1193;Sinan Aytila;55;male;Academic;Visiting Scholar;['Filter Coffee', 'Herbal Tea'];9;58.19;3.35;2;['evening', 'afternoon'];studying;FALSE
U1194;Duru Barışkın;29;neutral;Support Staff;Cafeteria Staff;['Iced Latte', 'Americano', 'Frappe'];6;55.23;3.5;1;['afternoon', 'evening'];socializing;FALSE
U1195;Özgür Adnan;21;male;Student;Undergraduate Student;['Turkish Tea'];12;13.21;3.87;9;['evening'];meeting;FALSE
U1196;Özge Aykutsoy;30;female;Student;Arts Student;['Affogato', 'Mocha'];19;18.76;3.0;1;['afternoon', 'evening'];studying;FALSE
U1197;Yelda Baha;55;female;Administrative;Department Secretary;['Filter Coffee', 'Americano'];5;52.25;3.83;3;['morning', 'afternoon'];socializing;FALSE
U1198;Elif Ayşirin;20;female;Student;Medical Student;['Herbal Tea', 'Affogato'];15;26.46;3.97;9;['morning'];studying;FALSE
U1199;Kwame Gonzalez;42;male;Academic;Professor;['Frappe'];9;35.1;3.4;13;['afternoon', 'morning'];working;TRUE
U1200;Fatma Aydıncan;19;female;Student;Engineering Student;['Flat White'];14;12.77;4.27;3;['morning'];working;FALSE
U1201;Ayşe Azcan;43;female;Academic;Visiting Scholar;['Cappuccino'];13;55.28;4.07;6;['morning', 'afternoon'];relaxing;FALSE
U1202;Olivia Bernard;19;female;Student;Medical Student;['Latte'];24;10.37;3.76;5;['evening', 'afternoon'];meeting;TRUE
U1203;Meryem Bahriye;27;female;Student;Master's Student;['Herbal Tea', 'Cold Brew'];25;14.23;3.7;1;['afternoon'];group study;FALSE
U1204;İrem Aykol;39;female;Support Staff;Laboratory Technician;['Herbal Tea', 'Filter Coffee', 'Turkish Coffee'];13;57.48;0.0;0;['morning', 'afternoon'];relaxing;FALSE
U1205;Gülşen Yılmaz;50;female;Academic;Assistant Professor;['Turkish Tea', 'Turkish Coffee', 'Frappe'];7;49.22;3.71;13;['morning'];reading;FALSE
U1206;Zübeyde Aydoğdu;37;female;Professional;Financial Advisor;['Frappe', 'Filter Coffee', 'Macchiato'];6;23.52;3.59;12;['evening'];reading;FALSE
U1207;Ayşe Adem;45;female;Medical;Pharmacist;['Affogato', 'Turkish Tea'];9;29.28;0.0;0;['morning'];relaxing;FALSE
U1208;Amara Andreou;52;female;Support Staff;Campus Maintenance;['Turkish Coffee'];11;27.32;3.6;1;['evening'];group study;TRUE
U1209;Alp Aydınoğlu;31;neutral;Medical;Nurse;['Iced Latte'];12;43.42;4.13;6;['morning', 'evening'];reading;FALSE
U1210;Chen Anderson;30;neutral;Professional;Campus Architect;['Cappuccino', 'Espresso'];4;50.93;0.0;0;['morning', 'evening'];relaxing;TRUE
U1211;Soo-jin Suzuki;32;female;Medical;Nurse;['Mocha', 'Frappe'];4;34.42;3.96;8;['morning'];socializing;TRUE
U1212;Baran Aytunç;64;male;Academic;Associate Professor;['Iced Latte'];14;35.45;4.39;8;['morning', 'afternoon'];socializing;FALSE
U1213;Rümeysa Ayıldız;30;female;Administrative;IT Support;['Latte'];12;29.87;4.47;3;['afternoon', 'evening'];meeting;FALSE
U1214;Miguel Suzuki;35;male;Academic;Associate Professor;['Turkish Tea', 'Filter Coffee'];8;54.84;3.96;7;['evening'];meeting;TRUE
U1215;Amara Esposito;34;female;Administrative;Department Secretary;['Americano', 'Turkish Tea', 'Latte'];8;27.81;2.9;1;['morning', 'afternoon'];relaxing;TRUE
U1216;Mercan Ayveroğluoğlu;51;female;Support Staff;Research Technician;['Turkish Coffee', 'Cappuccino'];6;51.11;4.15;6;['morning', 'afternoon'];meeting;FALSE
U1217;Tülin Aykol;38;female;Academic;Associate Professor;['Filter Coffee', 'Turkish Coffee', 'Flat White'];12;38.14;4.14;5;['morning', 'afternoon'];working;FALSE
U1218;Kübra Aytaç;41;female;Professional;University Lawyer;['Iced Latte', 'Americano', 'Turkish Coffee'];11;42.66;4.8;1;['afternoon'];meeting;FALSE
U1219;Gabriela Weber;39;female;Professional;Campus Architect;['Mocha', 'Filter Coffee'];11;43.68;3.12;4;['evening', 'morning'];working;TRUE
U1220;Hassan Al-Sayed;48;male;Professional;Campus Architect;['Espresso'];11;56.9;3.3;10;['afternoon', 'morning'];reading;TRUE
U1221;Elena Jones;37;female;Academic;Associate Professor;['Frappe'];10;47.84;4.0;4;['evening'];group study;TRUE
U1222;Dmitri Watanabe;28;male;Support Staff;Cafeteria Staff;['Frappe', 'Turkish Coffee', 'Mocha'];6;56.59;4.31;13;['afternoon'];group study;TRUE
U1223;Kader Ayman;43;female;Academic;Lecturer;['Herbal Tea', 'Americano', 'Filter Coffee'];13;35.41;4.53;6;['morning', 'afternoon'];meeting;FALSE
U1224;Güneş Ağaç;26;female;Administrative;Campus Security;['Macchiato'];10;24.58;4.38;13;['afternoon'];reading;FALSE
U1225;Takashi Nilsson;25;male;Student;Master's Student;['Turkish Tea', 'Latte'];10;11.54;3.87;3;['morning', 'evening'];socializing;TRUE
U1226;Muhammed Kaya;52;male;Professional;Mental Health Counselor;['Americano', 'Turkish Tea', 'Cold Brew'];12;39.98;3.83;14;['morning'];meeting;FALSE
U1227;Gözde Ayşirin;32;female;Support Staff;Campus Maintenance;['Cold Brew'];7;28.22;3.83;14;['evening', 'afternoon'];meeting;FALSE
U1228;Samet Ağaoğlu;42;male;Academic;Professor;['Latte', 'Filter Coffee', 'Macchiato'];4;58.86;4.0;3;['evening', 'morning'];working;FALSE
U1229;Rabia Ayverdi;27;female;Student;Medical Student;['Filter Coffee', 'Cold Brew', 'Mocha'];22;28.67;3.85;10;['morning', 'afternoon'];meeting;FALSE
U1230;Zühal Aykul;51;female;Academic;Research Assistant;['Espresso', 'Filter Coffee'];15;40.85;3.58;5;['afternoon', 'morning'];meeting;FALSE
U1231;Lakshmi Andreou;43;female;Medical;Pharmacist;['Turkish Tea'];7;53.5;3.98;8;['morning', 'evening'];studying;TRUE
U1232;Hasan Aylan;39;male;Medical;Clinical Researcher;['Espresso', 'Cappuccino', 'Macchiato'];15;55.86;4.38;5;['morning'];socializing;FALSE
U1233;Meryem Aymelek;27;female;Support Staff;Cafeteria Staff;['Affogato', 'Americano'];11;39.52;4.22;8;['morning', 'evening'];reading;FALSE
U1234;Meryem Barıştaş;53;female;Support Staff;Cafeteria Staff;['Iced Latte'];7;22.32;3.43;6;['morning'];reading;FALSE
U1235;Yelda Aytürk;27;female;Medical;Nurse;['Filter Coffee'];14;49.47;3.72;5;['evening', 'afternoon'];studying;FALSE
U1236;Ayşen Azade;24;neutral;Medical;Hospital Doctor;['Iced Latte'];8;33.47;3.75;4;['evening'];reading;FALSE
U1237;Hiroshi Wójcik;52;male;Academic;Post-doctoral Researcher;['Turkish Tea', 'Affogato', 'Turkish Coffee'];14;43.89;4.1;1;['afternoon', 'morning'];socializing;TRUE
U1238;Neslihan Aytoğan;48;female;Support Staff;Campus Maintenance;['Latte', 'Filter Coffee'];8;33.98;4.36;9;['afternoon'];reading;FALSE
U1239;Uğur Bahriye;65;male;Academic;Associate Professor;['Affogato'];13;33.44;4.09;13;['afternoon', 'evening'];working;FALSE
U1240;Burak Ayveren;53;male;Professional;Campus Architect;['Mocha'];7;53.42;3.84;9;['afternoon'];working;FALSE
U1241;Aslan Aykanlı;24;male;Student;Engineering Student;['Herbal Tea', 'Flat White', 'Turkish Coffee'];13;15.68;3.42;12;['afternoon'];reading;FALSE
U1242;Açelya Yılmaz;36;female;Medical;Hospital Doctor;['Iced Latte', 'Flat White'];4;57.43;3.9;1;['afternoon', 'morning'];working;FALSE
U1243;Şefika Aykanlı;29;female;Professional;Financial Advisor;['Herbal Tea', 'Macchiato'];10;20.71;2.8;2;['evening', 'afternoon'];relaxing;FALSE
U1244;Zehra Barni;29;female;Student;Arts Student;['Turkish Coffee'];23;13.9;4.0;1;['morning'];reading;FALSE
U1245;Nalan Aykor;34;female;Administrative;Library Staff;['Americano', 'Turkish Tea'];11;30.88;4.11;13;['afternoon'];reading;FALSE
U1246;Malik Sato;40;male;Academic;Professor;['Affogato'];6;42.23;3.66;5;['morning', 'afternoon'];meeting;TRUE
U1247;Emre Aydınlı;21;male;Student;Master's Student;['Affogato', 'Iced Latte', 'Mocha'];23;16.2;3.8;3;['evening'];relaxing;FALSE
U1248;Nur Ayveren;42;female;Medical;Clinical Researcher;['Espresso'];13;59.88;3.58;5;['morning', 'evening'];studying;FALSE
U1249;Chiara Garcia;45;female;Support Staff;Bookstore Staff;['Flat White', 'Iced Latte'];7;28.5;4.3;10;['afternoon'];reading;TRUE
U1250;Chen Lee;23;neutral;Administrative;IT Support;['Latte', 'Affogato'];4;58.47;4.13;3;['morning', 'evening'];meeting;TRUE
U1251;Burak Aykınsoy;30;male;Medical;Hospital Doctor;['Turkish Tea', 'Americano'];10;49.21;4.2;10;['morning'];relaxing;FALSE
U1252;Diego Richard;34;male;Academic;Post-doctoral Researcher;['Filter Coffee', 'Affogato', 'Cold Brew'];7;41.24;3.41;9;['evening'];group study;TRUE
U1253;Elif Barokçular;27;female;Student;Medical Student;['Flat White', 'Cold Brew', 'Americano'];10;26.9;0.0;0;['evening', 'afternoon'];socializing;FALSE
U1254;Baran Barışcan;40;male;Support Staff;Bookstore Staff;['Turkish Coffee'];11;45.24;4.68;5;['afternoon', 'evening'];meeting;FALSE
U1255;Zafer Aykol;40;male;Professional;Career Counselor;['Macchiato'];5;32.05;3.9;4;['evening'];socializing;FALSE
U1256;Ayşe Aydoğmuş;37;female;Support Staff;Laboratory Technician;['Turkish Coffee'];12;42.24;3.83;11;['morning', 'afternoon'];working;FALSE
U1257;Samet Demir;33;male;Support Staff;Cafeteria Staff;['Cappuccino'];10;44.21;0.0;0;['afternoon'];meeting;FALSE
U1258;Muhammed Balkan;23;male;Student;Exchange Student;['Flat White', 'Turkish Coffee'];18;27.66;4.17;11;['evening', 'morning'];meeting;FALSE
U1259;Özgür Afşin;53;male;Medical;Medical Technician;['Mocha'];12;39.29;3.78;5;['morning', 'evening'];socializing;FALSE
U1260;Leyla Bahar;35;female;Support Staff;Research Technician;['Espresso'];13;46.3;3.73;7;['morning'];working;FALSE
U1261;Jian Kowalski;50;male;Administrative;Campus Security;['Herbal Tea', 'Frappe'];5;44.75;3.88;8;['evening'];reading;TRUE
U1262;Güneş Ayveren;32;female;Professional;University Lawyer;['Macchiato'];9;46.41;3.47;6;['evening', 'afternoon'];reading;FALSE
U1263;Liam Johansson;39;male;Support Staff;Bookstore Staff;['Iced Latte'];5;42.93;4.16;10;['afternoon'];group study;TRUE
U1264;Ingrid Brown;51;female;Administrative;Library Staff;['Frappe', 'Flat White', 'Mocha'];13;38.59;4.08;9;['evening'];meeting;TRUE
U1265;Camila Liu;51;female;Medical;Pharmacist;['Cappuccino', 'Turkish Tea'];6;22.94;3.92;8;['afternoon', 'morning'];studying;TRUE
U1266;Nuray Aymirza;24;female;Student;Medical Student;['Turkish Tea', 'Affogato', 'Frappe'];14;20.35;3.9;6;['afternoon'];working;FALSE
U1267;Hande Azrak;47;female;Academic;Professor;['Mocha'];11;25.63;3.85;13;['afternoon', 'evening'];group study;FALSE
U1268;Nalan Ayşün;40;female;Support Staff;Laboratory Technician;['Affogato', 'Frappe', 'Latte'];10;20.02;4.62;11;['evening', 'morning'];meeting;FALSE
U1269;Ülkü Aylan;35;female;Administrative;Student Affairs Officer;['Cold Brew', 'Frappe', 'Americano'];4;54.4;3.77;3;['afternoon'];group study;FALSE
U1270;Batur Ayşen;30;male;Academic;Research Assistant;['Cappuccino', 'Turkish Tea', 'Macchiato'];15;48.65;4.53;6;['afternoon'];studying;FALSE
U1271;Ayhan Ayveroğluoğlu;30;neutral;Student;Undergraduate Student;['Herbal Tea', 'Filter Coffee', 'Iced Latte'];8;28.15;3.79;14;['morning', 'afternoon'];studying;FALSE
U1272;Erik Ahmed;44;male;Medical;Medical Resident;['Americano'];9;38.19;3.74;5;['afternoon'];socializing;TRUE
U1273;Sezgin Aynacı;30;male;Student;Medical Student;['Turkish Tea', 'Latte'];24;25.42;3.39;8;['morning', 'afternoon'];relaxing;FALSE
U1274;Gözde Aylin;53;female;Professional;Financial Advisor;['Cold Brew'];9;53.38;4.0;6;['afternoon', 'morning'];reading;FALSE
U1275;Kerem Ayşıl;42;male;Medical;Clinical Researcher;['Iced Latte', 'Espresso', 'Flat White'];12;35.06;4.9;1;['evening'];group study;FALSE
U1276;Neslihan Barok;47;female;Academic;Assistant Professor;['Turkish Tea', 'Affogato'];6;38.92;3.92;9;['afternoon', 'evening'];reading;FALSE
U1277;Nida Aytaç;43;female;Administrative;University Administrator;['Latte', 'Cold Brew', 'Macchiato'];7;27.95;3.8;13;['morning'];socializing;FALSE
U1278;Aşkın Azar;28;neutral;Academic;Visiting Scholar;['Cappuccino', 'Iced Latte', 'Latte'];4;51.82;3.47;7;['afternoon'];group study;FALSE
U1279;Gülbahar Bakir;36;female;Support Staff;Cafeteria Staff;['Espresso', 'Herbal Tea'];6;25.69;3.48;8;['morning', 'evening'];reading;FALSE
U1280;Noor Kuznetsov;50;female;Support Staff;Laboratory Technician;['Affogato', 'Flat White'];7;40.74;4.33;7;['evening'];studying;TRUE
U1281;Chiara Chen;25;female;Medical;Pharmacist;['Cold Brew', 'Latte', 'Macchiato'];8;36.78;3.62;5;['morning'];meeting;TRUE
U1282;Ayhan Öztürk;46;neutral;Medical;Medical Resident;['Latte', 'Espresso'];6;28.25;3.69;10;['evening'];studying;FALSE
U1283;Natasha Kuznetsov;50;female;Academic;Associate Professor;['Americano'];12;35.79;4.02;12;['evening', 'morning'];studying;TRUE
U1284;Fatima Taylor;24;female;Professional;Financial Advisor;['Iced Latte'];14;48.5;3.97;10;['afternoon'];reading;TRUE
U1285;Ebru Aykın;50;female;Support Staff;Bookstore Staff;['Latte', 'Flat White'];8;45.92;3.88;11;['morning', 'evening'];studying;FALSE
U1286;Mikhail Sokolov;54;male;Administrative;Department Secretary;['Turkish Tea', 'Flat White', 'Latte'];13;34.36;3.72;12;['evening'];working;TRUE
U1287;Özge Ayşirin;38;female;Medical;Nurse;['Latte', 'Cold Brew'];13;32.92;4.09;8;['afternoon'];studying;FALSE
U1288;Şebnem Barokçular;43;female;Professional;Financial Advisor;['Espresso', 'Americano'];14;55.58;3.93;9;['afternoon'];group study;FALSE
U1289;Yüsra Ahraz;30;female;Professional;University Lawyer;['Cappuccino', 'Americano'];9;51.89;4.2;1;['morning', 'afternoon'];meeting;FALSE
U1290;Olivia Johansson;23;female;Administrative;Library Staff;['Filter Coffee'];4;59.65;3.91;13;['afternoon'];meeting;TRUE
U1291;Eda Barıştaş;50;female;Administrative;IT Support;['Latte', 'Turkish Coffee', 'Cold Brew'];8;44.73;3.7;1;['afternoon'];working;FALSE
U1292;Mehmet Ali Aynacı;50;male;Medical;Pharmacist;['Latte', 'Cold Brew', 'Herbal Tea'];4;42.16;4.0;4;['evening'];meeting;FALSE
U1293;Ümmü Ayşen;26;female;Student;Exchange Student;['Iced Latte', 'Espresso', 'Affogato'];22;25.62;4.13;12;['morning', 'afternoon'];working;FALSE
U1294;Alexander Tanaka;30;male;Student;Medical Student;['Mocha'];22;21.49;3.54;5;['morning', 'evening'];working;TRUE
U1295;Batur Ayla;19;male;Student;Exchange Student;['Cold Brew'];16;10.93;3.88;11;['evening'];group study;FALSE
U1296;Hatice Afer;33;female;Support Staff;Campus Maintenance;['Filter Coffee', 'Flat White', 'Herbal Tea'];5;45.18;3.84;7;['morning'];reading;FALSE
U1297;Yüsra Bahri;48;female;Academic;Associate Professor;['Filter Coffee', 'Latte', 'Macchiato'];7;21.75;3.9;4;['afternoon', 'evening'];working;FALSE
U1298;Ramazan Aydınoğlu;27;male;Student;Medical Student;['Espresso'];20;21.25;3.8;3;['evening', 'morning'];relaxing;FALSE
U1299;Nihan Barlık;25;female;Professional;Financial Advisor;['Affogato', 'Espresso'];12;39.58;3.7;1;['morning'];meeting;FALSE
U1300;Zahide Ayşinur;33;female;Academic;Visiting Scholar;['Macchiato'];10;57.07;3.72;5;['morning'];meeting;FALSE
U1301;Damla Ağırtaş;30;female;Professional;Financial Advisor;['Mocha', 'Cold Brew', 'Herbal Tea'];14;40.46;4.3;3;['evening', 'morning'];meeting;FALSE
U1302;Tuba Aytaş;40;female;Medical;Medical Resident;['Affogato', 'Americano'];12;41.52;3.51;9;['morning'];studying;FALSE
U1303;Ali Aykurt;43;male;Professional;Campus Architect;['Iced Latte'];4;42.03;4.37;7;['morning', 'evening'];meeting;FALSE
U1304;Güneş Aynur;53;female;Academic;Professor;['Turkish Tea'];4;44.28;4.4;1;['evening', 'morning'];group study;FALSE
U1305;Ümit Aytaş;26;male;Student;Master's Student;['Iced Latte', 'Macchiato', 'Turkish Tea'];8;27.83;4.4;1;['evening'];studying;FALSE
U1306;Gülşen Ayşe;55;female;Support Staff;Campus Maintenance;['Americano', 'Cold Brew', 'Frappe'];5;24.34;4.4;12;['afternoon'];meeting;FALSE
U1307;Süreyya Ayşegül;45;female;Professional;Mental Health Counselor;['Americano', 'Filter Coffee', 'Mocha'];8;22.46;4.39;9;['evening'];relaxing;FALSE
U1308;Kerem Kaya;60;male;Academic;Associate Professor;['Latte', 'Iced Latte'];11;23.82;4.14;11;['afternoon'];meeting;FALSE
U1309;Ümit Ayten;20;male;Student;Exchange Student;['Flat White'];12;25.3;4.27;14;['afternoon', 'evening'];relaxing;FALSE
U1310;Duru Baloğlu;55;neutral;Medical;Medical Technician;['Mocha', 'Flat White', 'Frappe'];9;25.19;4.6;2;['evening'];meeting;FALSE
U1311;Sezgin Baki;24;male;Support Staff;Research Technician;['Mocha', 'Affogato', 'Cappuccino'];9;58.41;3.68;11;['afternoon'];studying;FALSE
U1312;Meryem Bakir;30;female;Administrative;IT Support;['Filter Coffee', 'Espresso'];13;23.89;3.74;7;['evening'];socializing;FALSE
U1313;Yeşim Ayvın;46;female;Academic;Lecturer;['Americano', 'Macchiato'];10;58.96;4.22;13;['afternoon', 'evening'];studying;FALSE
U1314;Eda Yılmaz;56;female;Academic;Professor;['Cappuccino'];14;42.01;3.42;5;['evening', 'morning'];group study;FALSE
U1315;Tuğçe Bahar;30;female;Administrative;Department Secretary;['Affogato', 'Macchiato', 'Filter Coffee'];15;40.88;3.43;6;['evening'];group study;FALSE
U1316;Mercan Ayşın;22;female;Student;Medical Student;['Turkish Coffee'];11;23.85;4.35;4;['morning'];relaxing;FALSE
U1317;Duygu Aykurt;38;female;Administrative;Department Secretary;['Americano', 'Iced Latte'];14;33.83;4.2;1;['afternoon'];reading;FALSE
U1318;Eylül Ayşegül;20;neutral;Student;PhD Student;['Espresso'];23;15.98;4.07;6;['morning'];socializing;FALSE
U1319;Hasan Aykaç;49;male;Support Staff;Cafeteria Staff;['Latte', 'Flat White', 'Mocha'];8;23.01;3.65;11;['evening', 'morning'];studying;FALSE
U1320;İrem Barlıkçı;33;female;Support Staff;Research Technician;['Frappe', 'Mocha'];5;22.11;3.97;3;['morning', 'afternoon'];reading;FALSE
U1321;Sofia Choi;48;female;Administrative;University Administrator;['Flat White', 'Latte'];6;34.98;4.16;7;['afternoon'];group study;TRUE
U1322;Tolga Ağan;53;male;Professional;University Lawyer;['Latte', 'Herbal Tea'];4;32.88;3.94;8;['afternoon', 'morning'];relaxing;FALSE
U1323;Abdullah Aydoğan;23;male;Academic;Lecturer;['Turkish Tea', 'Frappe', 'Macchiato'];6;38.41;3.8;5;['morning', 'evening'];meeting;FALSE
U1324;Ebru Ayşan;49;female;Medical;Medical Technician;['Iced Latte', 'Turkish Tea', 'Latte'];8;20.61;4.08;4;['afternoon'];reading;FALSE
